IP,ASN,TIME,ID,DESC
"165.231.174.141",,"2017-08-19T05:19:09.813603","1","Heartbleed"
"196.196.221.60","AS63119","2017-08-19T05:18:56.913903","1","Heartbleed"
"196.196.219.168","AS63119","2017-08-19T05:15:59.448393","1","Heartbleed"
"196.196.219.182","AS63119","2017-08-19T05:09:33.025288","1","Heartbleed"
"165.231.171.84",,"2017-08-19T05:02:50.703970","1","Heartbleed"
"196.196.219.203","AS63119","2017-08-19T04:59:03.399106","1","Heartbleed"
"165.231.173.28",,"2017-08-19T04:46:52.838991","1","Heartbleed"
"196.196.223.250",,"2017-08-19T04:46:50.061443","1","Heartbleed"
"165.231.174.224",,"2017-08-19T04:32:28.942307","1","Heartbleed"
"165.231.173.216",,"2017-08-19T04:30:41.817294","1","Heartbleed"
"165.231.174.78",,"2017-08-19T04:12:05.779792","1","Heartbleed"
"196.196.218.165","AS63119","2017-08-19T04:00:42.734061","1","Heartbleed"
"213.168.31.253","AS3249","2017-08-19T03:59:38.800124","1","Heartbleed"
"196.196.221.119","AS63119","2017-08-19T03:57:39.431622","1","Heartbleed"
"196.196.218.185","AS63119","2017-08-19T03:56:36.194783","1","Heartbleed"
"165.231.165.9","AS63119","2017-08-19T03:54:36.625707","1","Heartbleed"
"165.231.165.89","AS63119","2017-08-19T03:52:18.781824","1","Heartbleed"
"165.231.173.111",,"2017-08-19T03:49:09.779253","1","Heartbleed"
"196.196.218.50","AS63119","2017-08-19T03:48:02.194799","1","Heartbleed"
"196.196.219.132","AS63119","2017-08-19T03:42:40.932333","1","Heartbleed"
"165.231.172.220",,"2017-08-19T03:36:53.697700","1","Heartbleed"
"196.196.218.222","AS63119","2017-08-19T03:36:13.408090","1","Heartbleed"
"165.231.174.230",,"2017-08-19T03:23:18.611555","1","Heartbleed"
"196.196.223.77",,"2017-08-19T03:17:02.675266","1","Heartbleed"
"196.196.218.86","AS63119","2017-08-19T03:10:52.789492","1","Heartbleed"
"165.231.172.202",,"2017-08-19T03:09:30.530168","1","Heartbleed"
"165.231.162.156","AS63119","2017-08-19T03:03:09.797353","1","Heartbleed"
"196.196.216.51","AS63119","2017-08-19T02:57:01.226246","1","Heartbleed"
"196.196.216.203","AS63119","2017-08-19T02:56:25.040703","1","Heartbleed"
"196.196.218.35","AS63119","2017-08-19T02:49:00.784916","1","Heartbleed"
"165.231.162.231","AS63119","2017-08-19T02:44:03.866453","1","Heartbleed"
"196.196.216.225","AS63119","2017-08-19T02:33:11.359682","1","Heartbleed"
"165.231.173.186",,"2017-08-19T02:30:08.416178","1","Heartbleed"
"165.231.173.66",,"2017-08-19T02:29:06.773654","1","Heartbleed"
"165.231.162.8","AS63119","2017-08-19T02:28:43.664722","1","Heartbleed"
"165.231.175.156",,"2017-08-19T02:27:00.197601","1","Heartbleed"
"80.79.126.119","AS34702","2017-08-19T02:26:12.795882","1","Heartbleed"
"165.231.163.46","AS63119","2017-08-19T02:21:23.250200","1","Heartbleed"
"196.196.223.82",,"2017-08-19T02:16:42.935222","1","Heartbleed"
"196.196.223.189",,"2017-08-19T02:12:15.518969","1","Heartbleed"
"80.79.124.43","AS34702","2017-08-19T02:08:46.225738","1","Heartbleed"
"196.196.219.161","AS63119","2017-08-19T01:55:50.521431","1","Heartbleed"
"196.196.221.134","AS63119","2017-08-19T01:48:44.257488","1","Heartbleed"
"217.146.74.123","AS49604","2017-08-19T01:47:23.367010","1","Heartbleed"
"165.231.172.185",,"2017-08-19T01:44:36.772507","1","Heartbleed"
"196.196.217.209","AS63119","2017-08-19T01:43:38.003559","1","Heartbleed"
"196.196.218.91","AS63119","2017-08-19T01:42:27.946020","1","Heartbleed"
"196.196.219.164","AS63119","2017-08-19T01:40:47.685512","1","Heartbleed"
"196.196.217.131","AS63119","2017-08-19T01:27:26.415556","1","Heartbleed"
"165.231.162.115","AS63119","2017-08-19T01:23:30.108720","1","Heartbleed"
"165.231.162.162","AS63119","2017-08-19T01:22:09.988139","1","Heartbleed"
"196.196.216.183","AS63119","2017-08-19T01:19:33.188291","1","Heartbleed"
"196.196.218.34","AS63119","2017-08-19T01:17:33.644774","1","Heartbleed"
"196.196.223.215",,"2017-08-19T01:04:45.306089","1","Heartbleed"
"196.196.216.147","AS63119","2017-08-19T00:47:19.056884","1","Heartbleed"
"196.196.218.38","AS63119","2017-08-19T00:41:42.618566","1","Heartbleed"
"165.231.173.177",,"2017-08-19T00:40:36.355741","1","Heartbleed"
"196.196.216.26","AS63119","2017-08-19T00:39:33.101934","1","Heartbleed"
"196.196.223.190",,"2017-08-19T00:36:05.200886","1","Heartbleed"
"165.231.174.62",,"2017-08-19T00:35:15.632871","1","Heartbleed"
"165.231.162.106","AS63119","2017-08-19T00:34:20.712667","1","Heartbleed"
"196.196.223.131",,"2017-08-19T00:31:51.556398","1","Heartbleed"
"165.231.162.166","AS63119","2017-08-19T00:10:04.679776","1","Heartbleed"
"165.231.163.118","AS63119","2017-08-19T00:00:18.886328","1","Heartbleed"
"165.231.165.48","AS63119","2017-08-18T23:58:21.577284","1","Heartbleed"
"196.196.216.90","AS63119","2017-08-18T23:57:45.797126","1","Heartbleed"
"196.196.219.194","AS63119","2017-08-18T23:55:11.807659","1","Heartbleed"
"196.196.219.252","AS63119","2017-08-18T23:55:03.220586","1","Heartbleed"
"165.231.165.49","AS63119","2017-08-18T23:45:50.766818","1","Heartbleed"
"196.196.218.246","AS63119","2017-08-18T23:39:14.890843","1","Heartbleed"
"81.20.150.130","AS39211","2017-08-18T23:39:00.730643","1","Heartbleed"
"198.50.185.119","AS16276","2017-08-18T23:35:01.045541","1","Heartbleed"
"196.196.217.143","AS63119","2017-08-18T23:28:44.590056","1","Heartbleed"
"165.231.174.176",,"2017-08-18T23:27:01.780218","1","Heartbleed"
"165.231.174.3",,"2017-08-18T23:24:38.771045","1","Heartbleed"
"80.79.126.125","AS34702","2017-08-18T23:17:08.245328","1","Heartbleed"
"165.231.162.112","AS63119","2017-08-18T17:13:01.212600","1","Heartbleed"
"196.196.217.179","AS63119","2017-08-18T17:12:01.102055","1","Heartbleed"
"165.231.172.190",,"2017-08-17T18:55:44.671055","1","Heartbleed"
"196.196.217.143","AS63119","2017-08-17T18:25:28.348215","1","Heartbleed"
"185.169.70.33",,"2017-08-17T18:11:19.099925","1","Heartbleed"
"196.196.219.198","AS63119","2017-08-17T18:04:56.913191","1","Heartbleed"
"196.196.221.155","AS63119","2017-08-17T17:30:58.781452","1","Heartbleed"
"196.196.216.165","AS63119","2017-08-17T17:19:02.525175","1","Heartbleed"
"165.231.171.101",,"2017-08-17T16:37:03.430195","1","Heartbleed"
"165.231.171.145",,"2017-08-17T16:01:23.977372","1","Heartbleed"
"165.231.173.28",,"2017-08-17T15:06:45.764116","1","Heartbleed"
"165.231.171.144",,"2017-08-17T15:06:40.901262","1","Heartbleed"
"196.196.216.88","AS63119","2017-08-17T15:04:43.761237","1","Heartbleed"
"165.231.175.147",,"2017-08-17T14:13:32.701179","1","Heartbleed"
"165.231.172.141",,"2017-08-17T12:41:00.817634","1","Heartbleed"
"165.231.175.176",,"2017-08-17T12:34:02.814190","1","Heartbleed"
"165.231.174.51",,"2017-08-17T12:32:44.003620","1","Heartbleed"
"196.196.216.44","AS63119","2017-08-17T12:30:34.840017","1","Heartbleed"
"196.196.217.22","AS63119","2017-08-17T12:21:22.555419","1","Heartbleed"
"196.196.217.154","AS63119","2017-08-17T12:10:05.969268","1","Heartbleed"
"196.196.223.80",,"2017-08-17T12:07:09.433781","1","Heartbleed"
"165.231.174.170",,"2017-08-17T11:35:26.299644","1","Heartbleed"
"196.196.216.22","AS63119","2017-08-17T11:34:41.045212","1","Heartbleed"
"185.169.71.200",,"2017-08-17T11:26:16.057309","1","Heartbleed"
"196.196.217.75","AS63119","2017-08-17T11:14:27.525395","1","Heartbleed"
"188.92.163.5","AS39823","2017-08-17T11:00:33.236959","1","Heartbleed"
"196.196.218.135","AS63119","2017-08-17T10:46:41.663798","1","Heartbleed"
"165.231.171.70",,"2017-08-17T09:39:27.464581","1","Heartbleed"
"165.231.163.87","AS63119","2017-08-17T09:34:28.865157","1","Heartbleed"
"165.231.172.94",,"2017-08-17T09:18:19.855720","1","Heartbleed"
"165.231.172.69",,"2017-08-17T09:17:17.185209","1","Heartbleed"
"165.231.162.44","AS63119","2017-08-17T08:31:37.790158","1","Heartbleed"
"165.231.175.109",,"2017-08-17T08:06:55.729673","1","Heartbleed"
"165.231.174.121",,"2017-08-17T08:03:04.956175","1","Heartbleed"
"196.196.223.169",,"2017-08-17T07:57:07.599739","1","Heartbleed"
"165.231.173.30",,"2017-08-17T07:34:22.620517","1","Heartbleed"
"165.231.175.170",,"2017-08-17T07:30:40.018860","1","Heartbleed"
"196.196.216.80","AS63119","2017-08-17T07:13:52.954033","1","Heartbleed"
"196.196.221.135","AS63119","2017-08-17T07:04:17.474109","1","Heartbleed"
"196.196.217.122","AS63119","2017-08-17T06:58:12.175593","1","Heartbleed"
"196.196.221.99","AS63119","2017-08-17T06:42:14.779276","1","Heartbleed"
"196.196.217.18","AS63119","2017-08-17T06:41:38.380484","1","Heartbleed"
"196.196.217.151","AS63119","2017-08-17T06:14:59.404426","1","Heartbleed"
"165.231.171.155",,"2017-08-17T05:23:15.146218","1","Heartbleed"
"80.79.126.121","AS34702","2017-08-17T05:20:14.554980","1","Heartbleed"
"196.196.219.214","AS63119","2017-08-17T05:13:21.357978","1","Heartbleed"
"165.231.174.93",,"2017-08-17T04:30:05.821263","1","Heartbleed"
"165.231.174.131",,"2017-08-17T04:13:52.438055","1","Heartbleed"
"165.231.172.249",,"2017-08-17T03:55:06.422119","1","Heartbleed"
"165.231.162.7","AS63119","2017-08-17T03:50:34.455006","1","Heartbleed"
"165.231.171.156",,"2017-08-17T03:50:00.771286","1","Heartbleed"
"165.231.175.71",,"2017-08-17T03:49:57.565186","1","Heartbleed"
"165.231.163.140","AS63119","2017-08-17T03:13:40.731178","1","Heartbleed"
"196.196.216.153","AS63119","2017-08-17T03:10:29.618681","1","Heartbleed"
"196.196.217.145","AS63119","2017-08-17T02:54:18.125084","1","Heartbleed"
"165.231.173.56",,"2017-08-17T02:54:03.903672","1","Heartbleed"
"165.231.174.214",,"2017-08-17T02:17:02.427117","1","Heartbleed"
"165.231.175.103",,"2017-08-17T01:51:36.615466","1","Heartbleed"
"165.231.162.3","AS63119","2017-08-17T01:51:19.594598","1","Heartbleed"
"165.231.162.29","AS63119","2017-08-17T01:46:46.774773","1","Heartbleed"
"196.196.216.218","AS63119","2017-08-17T01:30:34.595082","1","Heartbleed"
"165.231.175.94",,"2017-08-17T01:25:59.514464","1","Heartbleed"
"212.47.194.9","AS3327","2017-08-17T01:07:09.115924","1","Heartbleed"
"196.196.218.102","AS63119","2017-08-17T01:06:57.409658","1","Heartbleed"
"165.231.175.132",,"2017-08-17T00:55:01.371920","1","Heartbleed"
"165.231.175.155",,"2017-08-17T00:53:49.107839","1","Heartbleed"
"198.50.185.105","AS16276","2017-08-17T00:46:32.466668","1","Heartbleed"
"196.196.216.97","AS63119","2017-08-17T00:38:18.204148","1","Heartbleed"
"165.231.162.239","AS63119","2017-08-17T00:24:04.869654","1","Heartbleed"
"165.231.172.76",,"2017-08-17T00:17:07.445260","1","Heartbleed"
"165.231.173.224",,"2017-08-17T00:16:59.692868","1","Heartbleed"
"165.231.171.167",,"2017-08-17T00:00:56.540224","1","Heartbleed"
"165.231.172.70",,"2017-08-16T23:52:59.684333","1","Heartbleed"
"196.196.223.243",,"2017-08-16T23:51:56.704227","1","Heartbleed"
"165.231.174.58",,"2017-08-16T23:43:29.057336","1","Heartbleed"
"165.231.173.213",,"2017-08-16T23:30:45.666600","1","Heartbleed"
"165.231.162.83","AS63119","2017-08-16T23:23:34.180698","1","Heartbleed"
"165.231.174.114",,"2017-08-16T23:15:01.867981","1","Heartbleed"
"196.196.219.211","AS63119","2017-08-16T23:14:53.876685","1","Heartbleed"
"165.231.174.135",,"2017-08-16T23:11:43.116380","1","Heartbleed"
"196.196.219.133","AS63119","2017-08-16T22:47:24.562258","1","Heartbleed"
"196.196.217.72","AS63119","2017-08-16T22:29:17.796350","1","Heartbleed"
"165.231.175.188",,"2017-08-16T22:13:46.995385","1","Heartbleed"
"165.231.163.70","AS63119","2017-08-16T22:02:00.419062","1","Heartbleed"
"196.196.216.111","AS63119","2017-08-16T21:55:20.046047","1","Heartbleed"
"165.231.173.52",,"2017-08-16T21:52:45.477857","1","Heartbleed"
"165.231.174.162",,"2017-08-16T21:51:56.939536","1","Heartbleed"
"165.231.175.138",,"2017-08-16T21:48:26.625418","1","Heartbleed"
"165.231.171.100",,"2017-08-16T21:46:18.486134","1","Heartbleed"
"165.231.163.101","AS63119","2017-08-16T21:22:44.731233","1","Heartbleed"
"196.196.219.136","AS63119","2017-08-16T21:18:43.144864","1","Heartbleed"
"165.231.162.113","AS63119","2017-08-16T21:10:46.039868","1","Heartbleed"
"198.50.185.114","AS16276","2017-08-16T20:44:44.672228","1","Heartbleed"
"165.231.162.91","AS63119","2017-08-16T20:36:37.467493","1","Heartbleed"
"196.196.218.140","AS63119","2017-08-16T20:36:36.067163","1","Heartbleed"
"165.231.172.145",,"2017-08-16T20:33:00.383761","1","Heartbleed"
"165.231.172.115",,"2017-08-16T20:27:38.765294","1","Heartbleed"
"165.231.173.179",,"2017-08-16T20:11:07.611979","1","Heartbleed"
"196.196.216.34","AS63119","2017-08-16T20:07:27.013766","1","Heartbleed"
"196.196.218.203","AS63119","2017-08-16T20:02:58.016480","1","Heartbleed"
"196.196.223.251",,"2017-08-16T19:57:07.955517","1","Heartbleed"
"165.231.165.120","AS63119","2017-08-16T19:51:50.832163","1","Heartbleed"
"185.169.70.26",,"2017-08-16T19:51:35.586780","1","Heartbleed"
"80.79.124.15","AS34702","2017-08-16T19:35:54.670608","1","Heartbleed"
"165.231.174.36",,"2017-08-16T19:31:18.795516","1","Heartbleed"
"165.231.163.76","AS63119","2017-08-16T19:18:08.902004","1","Heartbleed"
"80.79.113.34","AS34702","2017-08-16T18:59:41.791030","1","Heartbleed"
"165.231.171.216",,"2017-08-16T18:56:56.077229","1","Heartbleed"
"196.196.221.103","AS63119","2017-08-16T18:54:08.695852","1","Heartbleed"
"196.196.223.84",,"2017-08-16T18:41:01.251586","1","Heartbleed"
"196.196.218.178","AS63119","2017-08-16T18:31:28.165732","1","Heartbleed"
"165.231.162.159","AS63119","2017-08-16T18:07:32.530883","1","Heartbleed"
"165.231.172.245",,"2017-08-16T17:45:36.063043","1","Heartbleed"
"165.231.172.223",,"2017-08-16T17:32:32.612779","1","Heartbleed"
"165.231.163.39","AS63119","2017-08-16T17:03:00.606497","1","Heartbleed"
"165.231.171.232",,"2017-08-16T16:44:47.750258","1","Heartbleed"
"165.231.171.186",,"2017-08-16T16:42:05.654891","1","Heartbleed"
"196.196.219.170","AS63119","2017-08-16T16:41:54.247524","1","Heartbleed"
"185.169.68.27",,"2017-08-16T16:32:17.450867","1","Heartbleed"
"165.231.172.73",,"2017-08-16T16:10:56.299391","1","Heartbleed"
"196.196.218.230","AS63119","2017-08-16T16:09:46.483839","1","Heartbleed"
"165.231.175.112",,"2017-08-16T16:09:33.431794","1","Heartbleed"
"165.231.172.94",,"2017-08-16T15:58:46.536689","1","Heartbleed"
"165.231.173.186",,"2017-08-16T15:50:25.590014","1","Heartbleed"
"165.231.162.111","AS63119","2017-08-16T15:50:25.367084","1","Heartbleed"
"165.231.173.81",,"2017-08-16T15:50:20.079784","1","Heartbleed"
"165.231.173.245",,"2017-08-16T15:35:53.746600","1","Heartbleed"
"196.196.223.172",,"2017-08-16T15:19:30.211021","1","Heartbleed"
"165.231.162.134","AS63119","2017-08-16T15:07:48.886052","1","Heartbleed"
"165.231.172.99",,"2017-08-16T15:05:43.791554","1","Heartbleed"
"165.231.171.177",,"2017-08-16T14:56:28.247316","1","Heartbleed"
"185.169.70.26",,"2017-08-16T14:49:23.619396","1","Heartbleed"
"80.235.103.42","AS3249","2017-08-16T14:46:01.129306","1","Heartbleed"
"196.196.218.43","AS63119","2017-08-16T14:45:40.859387","1","Heartbleed"
"165.231.162.217","AS63119","2017-08-16T14:36:29.039637","1","Heartbleed"
"196.196.218.28","AS63119","2017-08-16T14:36:25.227681","1","Heartbleed"
"196.196.221.153","AS63119","2017-08-16T14:35:15.766804","1","Heartbleed"
"196.196.216.45","AS63119","2017-08-16T14:28:52.547165","1","Heartbleed"
"196.196.217.28","AS63119","2017-08-16T14:06:16.311345","1","Heartbleed"
"196.196.217.206","AS63119","2017-08-16T14:04:24.052484","1","Heartbleed"
"165.231.165.89","AS63119","2017-08-16T13:48:04.370378","1","Heartbleed"
"165.231.173.95",,"2017-08-16T13:21:11.736025","1","Heartbleed"
"165.231.172.162",,"2017-08-16T13:19:45.631448","1","Heartbleed"
"196.196.217.82","AS63119","2017-08-16T13:03:29.756346","1","Heartbleed"
"165.231.165.57","AS63119","2017-08-16T13:00:46.570251","1","Heartbleed"
"165.231.163.99","AS63119","2017-08-16T12:36:40.351552","1","Heartbleed"
"165.231.175.170",,"2017-08-16T12:23:52.686457","1","Heartbleed"
"165.231.171.222",,"2017-08-16T12:19:26.343530","1","Heartbleed"
"165.231.173.155",,"2017-08-16T12:06:24.523016","1","Heartbleed"
"196.196.216.220","AS63119","2017-08-16T12:04:40.358725","1","Heartbleed"
"165.231.165.125","AS63119","2017-08-16T12:00:12.323525","1","Heartbleed"
"165.231.163.95","AS63119","2017-08-16T11:56:41.283584","1","Heartbleed"
"196.196.221.102","AS63119","2017-08-16T11:43:36.505017","1","Heartbleed"
"196.196.221.120","AS63119","2017-08-16T11:37:00.100261","1","Heartbleed"
"80.79.113.248","AS34702","2017-08-16T11:31:16.038837","1","Heartbleed"
"196.196.218.99","AS63119","2017-08-16T11:25:41.837456","1","Heartbleed"
"196.196.218.106","AS63119","2017-08-16T11:21:45.881287","1","Heartbleed"
"217.146.72.119","AS49604","2017-08-16T11:14:07.513421","1","Heartbleed"
"196.196.221.135","AS63119","2017-08-16T11:06:17.479949","1","Heartbleed"
"165.231.162.214","AS63119","2017-08-16T11:03:10.941156","1","Heartbleed"
"80.79.113.41","AS34702","2017-08-16T10:42:10.854999","1","Heartbleed"
"165.231.173.201",,"2017-08-16T10:38:52.640659","1","Heartbleed"
"196.196.217.132","AS63119","2017-08-16T10:32:59.520606","1","Heartbleed"
"165.231.163.135","AS63119","2017-08-16T10:18:48.269997","1","Heartbleed"
"165.231.173.15",,"2017-08-16T09:59:39.297463","1","Heartbleed"
"165.231.171.185",,"2017-08-16T09:54:37.224404","1","Heartbleed"
"196.196.217.152","AS63119","2017-08-16T09:46:43.619164","1","Heartbleed"
"165.231.173.207",,"2017-08-16T09:32:58.050560","1","Heartbleed"
"165.231.174.28",,"2017-08-16T09:20:16.055030","1","Heartbleed"
"165.231.162.23","AS63119","2017-08-16T09:00:28.303055","1","Heartbleed"
"165.231.162.146","AS63119","2017-08-16T08:55:56.917682","1","Heartbleed"
"196.196.217.106","AS63119","2017-08-16T08:51:44.162085","1","Heartbleed"
"196.196.217.109","AS63119","2017-08-16T08:35:21.189727","1","Heartbleed"
"165.231.162.29","AS63119","2017-08-16T08:31:08.779993","1","Heartbleed"
"165.231.162.26","AS63119","2017-08-16T08:28:38.361790","1","Heartbleed"
"196.196.221.82","AS63119","2017-08-16T08:14:37.654318","1","Heartbleed"
"196.196.217.187","AS63119","2017-08-16T08:03:09.515048","1","Heartbleed"
"165.231.163.33","AS63119","2017-08-16T07:55:39.957029","1","Heartbleed"
"165.231.171.132",,"2017-08-16T07:53:51.623509","1","Heartbleed"
"196.196.219.252","AS63119","2017-08-16T07:38:36.832770","1","Heartbleed"
"196.196.216.236","AS63119","2017-08-16T07:24:43.644685","1","Heartbleed"
"196.196.218.37","AS63119","2017-08-16T07:22:10.302938","1","Heartbleed"
"165.231.163.126","AS63119","2017-08-16T07:18:32.040091","1","Heartbleed"
"165.231.175.161",,"2017-08-16T06:57:29.554183","1","Heartbleed"
"165.231.163.4","AS63119","2017-08-16T06:52:53.621634","1","Heartbleed"
"196.196.217.249","AS63119","2017-08-16T06:48:05.612784","1","Heartbleed"
"165.231.174.90",,"2017-08-16T06:44:30.732895","1","Heartbleed"
"80.79.124.14","AS34702","2017-08-16T06:42:47.823606","1","Heartbleed"
"196.196.218.142","AS63119","2017-08-16T06:42:15.686534","1","Heartbleed"
"165.231.162.243","AS63119","2017-08-16T06:37:26.846745","1","Heartbleed"
"165.231.171.166",,"2017-08-16T06:33:48.965195","1","Heartbleed"
"196.196.218.107","AS63119","2017-08-16T06:26:24.617570","1","Heartbleed"
"196.196.217.180","AS63119","2017-08-16T06:23:46.054563","1","Heartbleed"
"165.231.174.75",,"2017-08-16T06:12:23.541688","1","Heartbleed"
"165.231.165.116","AS63119","2017-08-16T06:03:39.801065","1","Heartbleed"
"196.196.217.11","AS63119","2017-08-16T05:51:20.289656","1","Heartbleed"
"196.196.221.50","AS63119","2017-08-16T05:50:38.409094","1","Heartbleed"
"196.196.217.202","AS63119","2017-08-16T05:43:39.242103","1","Heartbleed"
"196.196.223.200",,"2017-08-16T05:39:40.977661","1","Heartbleed"
"80.79.124.31","AS34702","2017-08-16T05:18:33.593258","1","Heartbleed"
"196.196.221.69","AS63119","2017-08-16T05:14:01.690792","1","Heartbleed"
"196.196.217.213","AS63119","2017-08-16T04:57:29.942878","1","Heartbleed"
"196.196.216.106","AS63119","2017-08-16T04:57:09.948342","1","Heartbleed"
"165.231.171.179",,"2017-08-16T04:49:13.853492","1","Heartbleed"
"165.231.172.210",,"2017-08-16T04:46:24.343100","1","Heartbleed"
"185.169.70.19",,"2017-08-16T04:40:08.860216","1","Heartbleed"
"165.231.163.156","AS63119","2017-08-16T04:01:56.078913","1","Heartbleed"
"196.196.218.13","AS63119","2017-08-16T03:52:38.690639","1","Heartbleed"
"196.196.218.119","AS63119","2017-08-16T03:46:33.803851","1","Heartbleed"
"185.169.71.196",,"2017-08-16T03:39:26.532556","1","Heartbleed"
"165.231.172.136",,"2017-08-16T03:39:01.395888","1","Heartbleed"
"165.231.175.73",,"2017-08-16T03:36:44.851002","1","Heartbleed"
"165.231.173.68",,"2017-08-16T03:27:44.015536","1","Heartbleed"
"165.231.162.58","AS63119","2017-08-16T03:26:32.848767","1","Heartbleed"
"195.222.7.35","AS3327","2017-08-16T03:23:43.491067","1","Heartbleed"
"165.231.175.104",,"2017-08-16T03:17:29.794236","1","Heartbleed"
"196.196.217.207","AS63119","2017-08-16T03:17:11.832495","1","Heartbleed"
"165.231.173.233",,"2017-08-16T02:59:11.775692","1","Heartbleed"
"165.231.174.91",,"2017-08-16T02:59:05.653933","1","Heartbleed"
"165.231.162.101","AS63119","2017-08-16T02:53:35.214187","1","Heartbleed"
"165.231.165.39","AS63119","2017-08-16T02:51:13.726114","1","Heartbleed"
"165.231.162.57","AS63119","2017-08-16T02:31:22.628732","1","Heartbleed"
"196.196.217.78","AS63119","2017-08-16T02:28:32.597892","1","Heartbleed"
"165.231.173.197",,"2017-08-16T02:27:34.548597","1","Heartbleed"
"165.231.172.205",,"2017-08-16T02:24:07.872957","1","Heartbleed"
"196.196.216.172","AS63119","2017-08-16T02:23:33.351328","1","Heartbleed"
"196.196.216.215","AS63119","2017-08-16T02:20:50.934066","1","Heartbleed"
"165.231.173.107",,"2017-08-16T02:11:46.436012","1","Heartbleed"
"80.79.126.113","AS34702","2017-08-16T02:08:46.828331","1","Heartbleed"
"196.196.218.57","AS63119","2017-08-16T02:06:14.120493","1","Heartbleed"
"165.231.173.161",,"2017-08-16T01:48:42.410916","1","Heartbleed"
"196.196.217.81","AS63119","2017-08-16T01:33:22.049326","1","Heartbleed"
"165.231.162.244","AS63119","2017-08-16T01:24:28.633914","1","Heartbleed"
"165.231.162.38","AS63119","2017-08-16T01:16:38.459114","1","Heartbleed"
"196.196.223.130",,"2017-08-16T01:12:59.825200","1","Heartbleed"
"165.231.162.31","AS63119","2017-08-16T01:10:21.245565","1","Heartbleed"
"165.231.175.167",,"2017-08-16T01:09:50.121658","1","Heartbleed"
"165.231.163.121","AS63119","2017-08-16T01:08:15.415021","1","Heartbleed"
"165.231.174.105",,"2017-08-16T01:07:46.632585","1","Heartbleed"
"165.231.172.155",,"2017-08-16T01:00:54.141594","1","Heartbleed"
"165.231.174.141",,"2017-08-16T00:58:57.735236","1","Heartbleed"
"196.196.223.166",,"2017-08-16T00:28:35.955107","1","Heartbleed"
"196.196.223.88",,"2017-08-16T00:24:16.996106","1","Heartbleed"
"196.196.223.214",,"2017-08-16T00:22:37.710972","1","Heartbleed"
"196.196.219.226","AS63119","2017-08-16T00:20:52.084723","1","Heartbleed"
"198.50.185.117","AS16276","2017-08-16T00:10:15.798110","1","Heartbleed"
"165.231.162.2","AS63119","2017-08-16T00:08:02.671059","1","Heartbleed"
"196.196.218.82","AS63119","2017-08-16T00:02:44.512953","1","Heartbleed"
"196.196.219.205","AS63119","2017-08-15T23:53:54.162531","1","Heartbleed"
"196.196.219.182","AS63119","2017-08-15T23:19:36.871292","1","Heartbleed"
"165.231.174.137",,"2017-08-15T22:26:02.499882","1","Heartbleed"
"165.231.175.80",,"2017-08-15T22:24:24.698837","1","Heartbleed"
"165.231.175.111",,"2017-08-15T22:18:08.568928","1","Heartbleed"
"196.196.219.141","AS63119","2017-08-15T22:11:08.362280","1","Heartbleed"
"165.231.173.226",,"2017-08-15T22:10:06.451150","1","Heartbleed"
"165.231.174.30",,"2017-08-15T22:05:15.777684","1","Heartbleed"
"165.231.175.167",,"2017-08-15T22:01:49.899387","1","Heartbleed"
"165.231.175.182",,"2017-08-15T22:01:46.738300","1","Heartbleed"
"196.196.223.93",,"2017-08-15T21:47:12.740061","1","Heartbleed"
"196.196.219.100","AS63119","2017-08-15T21:41:48.513476","1","Heartbleed"
"165.231.171.254",,"2017-08-15T21:41:29.372951","1","Heartbleed"
"198.50.185.120","AS16276","2017-08-15T21:30:10.015210","1","Heartbleed"
"165.231.173.108",,"2017-08-15T21:24:46.885059","1","Heartbleed"
"46.22.209.111","AS34702","2017-08-15T21:20:10.782368","1","Heartbleed"
"196.196.217.35","AS63119","2017-08-15T21:16:42.052197","1","Heartbleed"
"165.231.174.126",,"2017-08-15T21:12:46.191299","1","Heartbleed"
"165.231.162.103","AS63119","2017-08-15T21:11:44.922262","1","Heartbleed"
"196.196.216.46","AS63119","2017-08-15T21:08:20.863913","1","Heartbleed"
"165.231.165.21","AS63119","2017-08-15T21:01:49.598709","1","Heartbleed"
"165.231.163.189","AS63119","2017-08-15T20:55:00.457662","1","Heartbleed"
"196.196.216.52","AS63119","2017-08-15T20:46:31.136158","1","Heartbleed"
"165.231.172.76",,"2017-08-15T20:44:04.424103","1","Heartbleed"
"165.231.173.148",,"2017-08-15T20:44:00.656183","1","Heartbleed"
"196.196.217.166","AS63119","2017-08-15T20:39:01.727606","1","Heartbleed"
"165.231.173.102",,"2017-08-15T20:35:45.430083","1","Heartbleed"
"165.231.163.155","AS63119","2017-08-15T20:32:40.391012","1","Heartbleed"
"196.196.221.103","AS63119","2017-08-15T20:29:47.272351","1","Heartbleed"
"165.231.172.92",,"2017-08-15T20:29:07.222828","1","Heartbleed"
"196.196.219.200","AS63119","2017-08-15T20:18:53.835628","1","Heartbleed"
"196.196.219.185","AS63119","2017-08-15T20:06:03.145975","1","Heartbleed"
"185.43.105.236","AS198632","2017-08-15T20:03:54.175626","1","Heartbleed"
"165.231.171.243",,"2017-08-15T19:56:16.608708","1","Heartbleed"
"165.231.162.219","AS63119","2017-08-15T19:54:22.823174","1","Heartbleed"
"185.169.68.21",,"2017-08-15T19:54:20.561276","1","Heartbleed"
